"img","x_pos","y_pos"
"../data/imgs/P001029.jpg",0.15697947,0.7095268
"../data/imgs/P000337.jpg",0.33274764,0.76256144
"../data/imgs/P002520.jpg",0.5673138,0.5401396
"../data/imgs/P005529.jpg",0.26765713,0.645485
"../data/imgs/P003158.jpg",0.030893773,0.36770043
"../data/imgs/P004637.jpg",0.18252666,0.41273016
"../data/imgs/P001997.jpg",0.8266718,0.21035504
"../data/imgs/P000451.jpg",0.1744266,0.49410966
"../data/imgs/P006020.jpg",0.5535593,0.29852393
"../data/imgs/P006975.jpg",0.31242886,0.32777584
"../data/imgs/P004810.jpg",0.39575708,0.6258032
"../data/imgs/P002291.jpg",0.23234488,0.37792814
"../data/imgs/P004838.jpg",0.6406547,0.56691605
"../data/imgs/P001798.jpg",0.48557556,0.37328357
"../data/imgs/P001940.jpg",0.74197614,0.5519065
"../data/imgs/P000486.jpg",0.2032736,0.5555171
"../data/imgs/P006791.jpg",0.604659,0.30657282
"../data/imgs/P003831.jpg",0.22117011,0.79353946
"../data/imgs/P005298.jpg",0.24398915,0.49890846
"../data/imgs/P004186.jpg",0.046781264,0.2264209
"../data/imgs/P004192.jpg",0.9633175,0.47014827
"../data/imgs/P006785.jpg",0.5270175,0.64069414
"../data/imgs/P001954.jpg",0.20898397,0.3303729
"../data/imgs/P000492.jpg",0.59768677,0.43517068
"../data/imgs/P002285.jpg",0.27958858,0.42656723
"../data/imgs/P004184.jpg",0.616578,0.38017377
"../data/imgs/P006793.jpg",0.675401,0.32550442
"../data/imgs/P000484.jpg",0.2093514,0.5482025
"../data/imgs/P001942.jpg",0.3656214,0.3862754
"../data/imgs/P002293.jpg",0.6128288,0.3034563
"../data/imgs/P002287.jpg",0.8145532,0.21388477
"../data/imgs/P000490.jpg",0.49647936,0.4463459
"../data/imgs/P006787.jpg",0.33723974,0.42973405
"../data/imgs/P007499.jpg",0.0003352786,0.24622792
"../data/imgs/P004190.jpg",0.8852983,0.4692661
"../data/imgs/P004806.jpg",0.69325864,0.46893972
"../data/imgs/P006963.jpg",0.8380802,0.4058097
"../data/imgs/P006988.jpg",0.44320142,0.65061206
"../data/imgs/P000321.jpg",0.48534465,0.75949585
"../data/imgs/P006750.jpg",0.40400895,0.35580483
"../data/imgs/P002536.jpg",0.5518663,0.16613531
"../data/imgs/P004147.jpg",0.7872403,0.18337017
"../data/imgs/P004621.jpg",0.070904635,0.41902962
"../data/imgs/P002250.jpg",0.22378969,0.539675
"../data/imgs/P001759.jpg",0.6603688,0.5761422
"../data/imgs/P000447.jpg",0.4176798,0.50028837
"../data/imgs/P006022.jpg",0.7809951,0.73950404
"../data/imgs/P000453.jpg",0.2432365,0.24610423
"../data/imgs/P001995.jpg",0.7296924,0.2556208
"../data/imgs/P004635.jpg",0.24310969,0.42298418
"../data/imgs/P002244.jpg",0.35327306,0.42123738
"../data/imgs/P002522.jpg",0.5379593,0.50194436
"../data/imgs/P004153.jpg",0.6829377,0.67504203
"../data/imgs/P000335.jpg",0.29285985,0.525524
"../data/imgs/P006744.jpg",0.6088703,0.3310753
"../data/imgs/P001003.jpg",0.32146493,0.78430647
"../data/imgs/P001765.jpg",0.7139171,0.29152292
"../data/imgs/P008027.jpg",0.3392276,0.49312857
"../data/imgs/P003172.jpg",0.7147478,0.6246069
"../data/imgs/P005503.jpg",0.6936917,0.7227401
"../data/imgs/P004609.jpg",0.22805044,0.7638476
"../data/imgs/P003166.jpg",0.50683904,0.74026716
"../data/imgs/P002278.jpg",0.5565496,0.4044647
"../data/imgs/P005517.jpg",0.28821036,0.3176314
"../data/imgs/P001771.jpg",0.805606,0.21387517
"../data/imgs/P007466.jpg",0.55538005,0.44625926
"../data/imgs/P000309.jpg",0.34830678,0.54895
"../data/imgs/P001017.jpg",0.7209287,0.5409469
"../data/imgs/P005926.jpg",0.21897931,0.43003538
"../data/imgs/P002091.jpg",0.54899216,0.24936664
"../data/imgs/P001598.jpg",0.62522286,0.22235048
"../data/imgs/P000686.jpg",0.30634555,0.18875107
"../data/imgs/P006591.jpg",0.6388929,0.22305328
"../data/imgs/P007857.jpg",0.2944788,0.5189914
"../data/imgs/P005098.jpg",0.68539023,0.336984
"../data/imgs/P004386.jpg",0.9364378,0.44856268
"../data/imgs/P004392.jpg",0.89901245,0.47602293
"../data/imgs/P006585.jpg",0.3894503,0.18608665
"../data/imgs/P007843.jpg",0.639779,0.5919889
"../data/imgs/P000692.jpg",0.37249485,0.68738514
"../data/imgs/P005932.jpg",0.5759732,0.30307636
"../data/imgs/P000862.jpg",0.23149852,0.7514997
"../data/imgs/P002913.jpg",0.1516275,0.33409384
"../data/imgs/P002907.jpg",0.58663875,0.1415706
"../data/imgs/P000876.jpg",0.7221544,0.5547186
"../data/imgs/P008219.jpg",0.42887115,0.3819621
"../data/imgs/P000645.jpg",0.27805275,0.2817202
"../data/imgs/P006234.jpg",0.8525492,0.2747883
"../data/imgs/P002052.jpg",0.53109145,0.17788006
"../data/imgs/P004423.jpg",0.48154935,0.41251984
"../data/imgs/P004345.jpg",0.8375249,0.42990127
"../data/imgs/P002734.jpg",0.6553591,0.5600406
"../data/imgs/P006552.jpg",0.21712328,0.72196853
"../data/imgs/P000123.jpg",0.5595859,0.20794281
"../data/imgs/P001229.jpg",0.3827137,0.3361617
"../data/imgs/P000137.jpg",0.8392982,0.654752
"../data/imgs/P007658.jpg",0.45286077,0.54599273
"../data/imgs/P004351.jpg",0.17082831,0.5134199
"../data/imgs/P002720.jpg",0.54719853,0.10142107
"../data/imgs/P005729.jpg",0.66270465,0.5051066
"../data/imgs/P002046.jpg",0.84977096,0.45126835
"../data/imgs/P004437.jpg",0.48650143,0.55081385
"../data/imgs/P000651.jpg",0.33711228,0.46694392
"../data/imgs/P000889.jpg",0.9096753,0.36675486
"../data/imgs/P006220.jpg",0.5760888,0.5203056
"../data/imgs/P005701.jpg",0.5622571,0.6742562
"../data/imgs/P003370.jpg",0.24170193,0.43815923
"../data/imgs/P008225.jpg",0.506541,0.5871467
"../data/imgs/P000679.jpg",0.42303932,0.30563426
"../data/imgs/P001567.jpg",0.80584055,0.5115704
"../data/imgs/P001201.jpg",0.19427893,0.38903123
"../data/imgs/P007670.jpg",0.27252942,0.35057694
"../data/imgs/P004379.jpg",0.96226346,0.5137306
"../data/imgs/P003416.jpg",0.21496873,0.47855386
"../data/imgs/P002708.jpg",0.55689585,0.7631382
"../data/imgs/P005067.jpg",0.5736145,0.12540719
"../data/imgs/P003402.jpg",0.12643981,0.52357
"../data/imgs/P005073.jpg",0.35110703,0.35921028
"../data/imgs/P001215.jpg",0.8667382,0.50669813
"../data/imgs/P007664.jpg",0.270185,0.2757165
"../data/imgs/P007102.jpg",0.24477729,0.4745399
"../data/imgs/P008231.jpg",0.74375385,0.23851876
"../data/imgs/P001573.jpg",0.72491854,0.4305013
"../data/imgs/P005715.jpg",0.5301327,0.31095743
"../data/imgs/P003364.jpg",0.40185547,0.33571622
"../data/imgs/P005852.jpg",0.1840818,0.3591011
"../data/imgs/P006383.jpg",0.13573112,0.30702597
"../data/imgs/P007923.jpg",0.8328932,0.17335181
"../data/imgs/P000094.jpg",0.6431881,0.32770273
"../data/imgs/P002683.jpg",0.018449806,0.349517
"../data/imgs/P007937.jpg",0.817681,0.22555156
"../data/imgs/P000080.jpg",0.8743276,0.47744372
"../data/imgs/P006397.jpg",0.82208633,0.2682171
"../data/imgs/P004580.jpg",0.84289557,0.43581215
"../data/imgs/P005846.jpg",0.8712568,0.43647626
"../data/imgs/P000916.jpg",0.7811474,0.15948679
"../data/imgs/P002867.jpg",0.23333767,0.49174097
"../data/imgs/P002873.jpg",0.27397564,0.29792163
"../data/imgs/P000902.jpg",0.75105834,0.19775936
"../data/imgs/P006340.jpg",0.38113675,0.4342398
"../data/imgs/P000731.jpg",0.10239038,0.5631454
"../data/imgs/P004557.jpg",0.48651055,0.7289207
"../data/imgs/P005891.jpg",0.56840605,0.28553262
"../data/imgs/P003238.jpg",0.22409369,0.5192472
"../data/imgs/P002126.jpg",0.71367204,0.39389136
"../data/imgs/P005649.jpg",0.96850187,0.53048694
"../data/imgs/P002640.jpg",0.81510174,0.60343695
"../data/imgs/P002898.jpg",0.1549793,0.46669078
"../data/imgs/P007738.jpg",0.7965046,0.74698985
"../data/imgs/P000057.jpg",0.5304622,0.47099036
"../data/imgs/P001349.jpg",0.8231018,0.4910199
"../data/imgs/P006426.jpg",0.6047845,0.7076462
"../data/imgs/P000043.jpg",0.5231683,0.648686
"../data/imgs/P006432.jpg",0.59714824,0.27255434
"../data/imgs/P002654.jpg",0.13838021,0.5270486
"../data/imgs/P004225.jpg",0.87183297,0.4508051
"../data/imgs/P004543.jpg",0.22961846,0.81067526
"../data/imgs/P005885.jpg",0.2663768,0.2664224
"../data/imgs/P002132.jpg",0.30093816,0.32300553
"../data/imgs/P006354.jpg",0.4634453,0.35440224
"../data/imgs/P000725.jpg",0.665415,0.54639363
"../data/imgs/P003204.jpg",0.06035647,0.21892749
"../data/imgs/P005675.jpg",0.31082693,0.65893835
"../data/imgs/P007062.jpg",0.8784921,0.38248935
"../data/imgs/P007704.jpg",0.08447238,0.4622448
"../data/imgs/P001375.jpg",0.86123836,0.46639174
"../data/imgs/P005107.jpg",0.56721693,0.6891811
"../data/imgs/P002668.jpg",0.529526,0.13653226
"../data/imgs/P004219.jpg",0.8656545,0.48453343
"../data/imgs/P007710.jpg",0.36446545,0.41783643
"../data/imgs/P001361.jpg",0.5415591,0.21016373
"../data/imgs/P006368.jpg",0.401405,0.3831431
"../data/imgs/P001407.jpg",0.69636786,0.5334874
"../data/imgs/P000719.jpg",0.66803217,0.73673034
"../data/imgs/P007076.jpg",0.57441545,0.63961416
"../data/imgs/P003210.jpg",0.4885446,0.7077331
"../data/imgs/P005661.jpg",0.75752914,0.3784271
"../data/imgs/P002481.jpg",0.76425475,0.72293025
"../data/imgs/P003947.jpg",0.33290532,0.5015231
"../data/imgs/P000296.jpg",0.40768218,0.6136324
"../data/imgs/P001188.jpg",0.20128715,0.35975197
"../data/imgs/P001836.jpg",0.61245936,0.5067855
"../data/imgs/P001822.jpg",0.65956813,0.45058948
"../data/imgs/P000282.jpg",0.28526434,0.73715293
"../data/imgs/P002495.jpg",0.18577632,0.45515382
"../data/imgs/P003953.jpg",0.2594305,0.23423702
"../data/imgs/P006803.jpg",0.3990127,0.71539444
"../data/imgs/P008190.jpg",0.8563094,0.73307574
"../data/imgs/P008184.jpg",0.5389418,0.19033659
"../data/imgs/P006817.jpg",0.7045608,0.6043019
"../data/imgs/P006624.jpg",0.19934888,0.7830047
"../data/imgs/P000255.jpg",0.764326,0.25320074
"../data/imgs/P002442.jpg",0.16058925,0.47114027
"../data/imgs/P003984.jpg",0.9180896,0.45078945
"../data/imgs/P004755.jpg",0.7549612,0.5434929
"../data/imgs/P000533.jpg",0.1746951,0.4240959
"../data/imgs/P006142.jpg",0.69725114,0.43782508
"../data/imgs/P007248.jpg",0.77462476,0.40114343
"../data/imgs/P001639.jpg",0.2879246,0.50725
"../data/imgs/P006156.jpg",0.89630926,0.469886
"../data/imgs/P002330.jpg",0.23885691,0.5321554
"../data/imgs/P004741.jpg",0.65280354,0.46161783
"../data/imgs/P002456.jpg",0.5559744,0.72098804
"../data/imgs/P003990.jpg",0.8185054,0.7365582
"../data/imgs/P006630.jpg",0.6919037,0.40189967
"../data/imgs/P000241.jpg",0.38252193,0.66525555
"../data/imgs/P005311.jpg",0.513405,0.7085298
"../data/imgs/P006618.jpg",0.63627523,0.6070818
"../data/imgs/P001177.jpg",0.31184042,0.58629596
"../data/imgs/P000269.jpg",0.56305987,0.4405002
"../data/imgs/P007506.jpg",0.92450684,0.52793485
"../data/imgs/P008153.jpg",0.3395471,0.42416123
"../data/imgs/P001611.jpg",0.79667753,0.49440548
"../data/imgs/P005477.jpg",0.6574033,0.6869739
"../data/imgs/P002318.jpg",0.50252575,0.6178238
"../data/imgs/P004769.jpg",0.9431404,0.28190914
"../data/imgs/P005463.jpg",0.7769764,0.77471966
"../data/imgs/P003012.jpg",0.09797989,0.47369888
"../data/imgs/P008147.jpg",0.6357207,0.8251246
"../data/imgs/P007274.jpg",0.6009357,0.1598339
"../data/imgs/P001605.jpg",0.6266613,0.2143052
"../data/imgs/P001163.jpg",0.62091494,0.28053638
"../data/imgs/P007512.jpg",0.91499436,0.46165073
"../data/imgs/P003774.jpg",0.36212572,0.32886103
"../data/imgs/P007275.jpg",0.6132117,0.13315794
"../data/imgs/P003013.jpg",0.33702925,0.5224342
"../data/imgs/P005304.jpg",0.2980986,0.5111559
"../data/imgs/P003775.jpg",0.50936955,0.46665874
"../data/imgs/P007513.jpg",0.91471195,0.48403823
"../data/imgs/P001162.jpg",0.47203735,0.36907154
"../data/imgs/P007507.jpg",0.8933934,0.46061957
"../data/imgs/P000268.jpg",0.8532848,0.4662824
"../data/imgs/P001176.jpg",0.5890434,0.620921
"../data/imgs/P006619.jpg",0.78379214,0.7415448
"../data/imgs/P005310.jpg",0.5481955,0.7471325
"../data/imgs/P004768.jpg",0.947629,0.2826107
"../data/imgs/P003007.jpg",0.079142645,0.22983475
"../data/imgs/P001610.jpg",0.42599475,0.54364884
"../data/imgs/P007261.jpg",0.9077621,0.46849376
"../data/imgs/P008152.jpg",0.42586148,0.39763197
"../data/imgs/P004740.jpg",0.6221936,0.21627443
"../data/imgs/P002331.jpg",0.23165475,0.54911196
"../data/imgs/P001638.jpg",0.53836447,0.46378356
"../data/imgs/P007249.jpg",0.33346996,0.39492327
"../data/imgs/P000240.jpg",0.2805134,0.79556215
"../data/imgs/P006631.jpg",0.78937227,0.710942
"../data/imgs/P005338.jpg",0.7402025,0.5588532
"../data/imgs/P002457.jpg",0.7574333,0.3073069
"../data/imgs/P003985.jpg",0.67725784,0.78228235
"../data/imgs/P002443.jpg",0.4782587,0.6448141
"../data/imgs/P000254.jpg",0.6878142,0.71456486
"../data/imgs/P006625.jpg",0.2013279,0.7819375
"../data/imgs/P000532.jpg",0.096485384,0.5857078
"../data/imgs/P002325.jpg",0.8400805,0.22157282
"../data/imgs/P008185.jpg",0.23665081,0.67650074
"../data/imgs/P006802.jpg",0.46195874,0.30050632
"../data/imgs/P008191.jpg",0.839574,0.7408632
"../data/imgs/P001823.jpg",0.78629977,0.42928764
"../data/imgs/P006194.jpg",0.26192352,0.6502187
"../data/imgs/P003952.jpg",0.2669963,0.24515432
"../data/imgs/P002494.jpg",0.5263859,0.20293218
"../data/imgs/P000283.jpg",0.3858146,0.5748605
"../data/imgs/P001189.jpg",0.32292733,0.61814797
"../data/imgs/P000297.jpg",0.38246024,0.46655348
"../data/imgs/P003946.jpg",0.27921847,0.4266582
"../data/imgs/P002480.jpg",0.48082098,0.6140503
"../data/imgs/P004797.jpg",0.21936134,0.49559516
"../data/imgs/P001360.jpg",0.8008216,0.709371
"../data/imgs/P004218.jpg",0.94162554,0.50347364
"../data/imgs/P002669.jpg",0.5264682,0.13744827
"../data/imgs/P005660.jpg",0.96163344,0.45487314
"../data/imgs/P000718.jpg",0.44896278,0.5335039
"../data/imgs/P001406.jpg",0.76910484,0.6261905
"../data/imgs/P006369.jpg",0.50223935,0.71123064
"../data/imgs/P007063.jpg",0.38634795,0.69494283
"../data/imgs/P001412.jpg",0.6921686,0.70334756
"../data/imgs/P005674.jpg",0.90647393,0.48457393
"../data/imgs/P003205.jpg",0.3931206,0.36518162
"../data/imgs/P005112.jpg",0.57649,0.70513564
"../data/imgs/P001374.jpg",0.85838276,0.45386717
"../data/imgs/P007705.jpg",0.5104231,0.3834846
"../data/imgs/P006433.jpg",0.45779303,0.75905496
"../data/imgs/P000042.jpg",0.50164104,0.47201645
"../data/imgs/P000724.jpg",0.26537606,0.40474707
"../data/imgs/P006355.jpg",0.79545146,0.28344712
"../data/imgs/P002133.jpg",0.07826152,0.44182768
"../data/imgs/P005884.jpg",0.38287535,0.37553138
"../data/imgs/P004542.jpg",0.75263566,0.38821092
"../data/imgs/P005648.jpg",0.8848532,0.45831305
"../data/imgs/P002127.jpg",0.29812047,0.51217926
"../data/imgs/P003239.jpg",0.8269451,0.25666213
"../data/imgs/P005890.jpg",0.7373177,0.18167473
"../data/imgs/P000730.jpg",0.16599485,0.5241162
"../data/imgs/P006341.jpg",0.38114876,0.43651232
"../data/imgs/P006427.jpg",0.82412934,0.7269668
"../data/imgs/P001348.jpg",0.77250844,0.5413298
"../data/imgs/P000056.jpg",0.096689865,0.53858846
"../data/imgs/P002899.jpg",0.18415812,0.5209082
"../data/imgs/P004230.jpg",0.019461343,0.24262293
"../data/imgs/P002641.jpg",0.12315506,0.44252208
"../data/imgs/P002872.jpg",0.5320638,0.47513118
"../data/imgs/P000903.jpg",0.7435941,0.16351408
"../data/imgs/P000917.jpg",0.7939349,0.14589144
"../data/imgs/P002866.jpg",0.022965807,0.23087512
"../data/imgs/P000081.jpg",0.8616875,0.474292
"../data/imgs/P007936.jpg",0.82447946,0.24427812
"../data/imgs/P002696.jpg",0.344341,0.4327784
"../data/imgs/P004581.jpg",0.18377991,0.7847124
"../data/imgs/P006396.jpg",0.822018,0.2680811
"../data/imgs/P006382.jpg",0.1358274,0.30733418
"../data/imgs/P005853.jpg",0.89183944,0.4918258
"../data/imgs/P004595.jpg",0.58703846,0.4986614
"../data/imgs/P002682.jpg",0.36519992,0.38001797
"../data/imgs/P000095.jpg",0.3884244,0.4794712
"../data/imgs/P007922.jpg",0.75973845,0.1551603
"../data/imgs/P007665.jpg",0.7396993,0.6681591
"../data/imgs/P001214.jpg",0.8723698,0.5115652
"../data/imgs/P005072.jpg",0.34522775,0.2975046
"../data/imgs/P003403.jpg",0.13064328,0.52726835
"../data/imgs/P003365.jpg",0.551763,0.24783511
"../data/imgs/P005714.jpg",0.8433911,0.386656
"../data/imgs/P001572.jpg",0.61030096,0.4209269
"../data/imgs/P008230.jpg",0.18486011,0.5726511
"../data/imgs/P007103.jpg",0.3070713,0.6847268
"../data/imgs/P006209.jpg",0.8919058,0.37081972
"../data/imgs/P001566.jpg",0.6594,0.5188886
"../data/imgs/P000678.jpg",0.47613645,0.7260701
"../data/imgs/P008224.jpg",0.46219483,0.5867632
"../data/imgs/P007117.jpg",0.06803896,0.5117686
"../data/imgs/P003371.jpg",0.21230274,0.5758573
"../data/imgs/P005700.jpg",0.8249085,0.6844758
"../data/imgs/P005066.jpg",0.57280326,0.12169795
"../data/imgs/P002709.jpg",0.2906388,0.5687101
"../data/imgs/P003417.jpg",0.13994065,0.47407055
"../data/imgs/P004378.jpg",0.8275761,0.6826559
"../data/imgs/P007671.jpg",0.37618917,0.48548266
"../data/imgs/P001200.jpg",0.321107,0.42761278
"../data/imgs/P002721.jpg",0.5472819,0.101205
"../data/imgs/P004350.jpg",0.39065295,0.6709099
"../data/imgs/P007659.jpg",0.1182481,0.32040948
"../data/imgs/P000136.jpg",0.8366269,0.45407
"../data/imgs/P007881.jpg",0.2319033,0.79166704
"../data/imgs/P001228.jpg",0.1651016,0.60757333
"../data/imgs/P006547.jpg",0.6233638,0.69595486
"../data/imgs/P006221.jpg",0.36948827,0.39942718
"../data/imgs/P000888.jpg",0.22025868,0.36807513
"../data/imgs/P000650.jpg",0.37088257,0.54088014
"../data/imgs/P004436.jpg",0.53182155,0.25200778
"../data/imgs/P002047.jpg",0.8797611,0.53345406
"../data/imgs/P005728.jpg",0.27250236,0.48156586
"../data/imgs/P004422.jpg",0.81459683,0.33996677
"../data/imgs/P002053.jpg",0.8460624,0.5913525
"../data/imgs/P006235.jpg",0.2920388,0.334325
"../data/imgs/P000644.jpg",0.2941552,0.36799133
"../data/imgs/P008218.jpg",0.83773094,0.17470141
"../data/imgs/P000122.jpg",0.58868486,0.748426
"../data/imgs/P007895.jpg",0.7536151,0.43266633
"../data/imgs/P006553.jpg",0.028858108,0.23424403
"../data/imgs/P002735.jpg",0.68709207,0.70976233
"../data/imgs/P004344.jpg",0.8499228,0.4081066
"../data/imgs/P002906.jpg",0.45251626,0.5455306
"../data/imgs/P000877.jpg",0.21764235,0.7150061
"../data/imgs/P000863.jpg",0.3142441,0.35104704
"../data/imgs/P002084.jpg",0.7886381,0.69192016
"../data/imgs/P005933.jpg",0.4910361,0.5511234
"../data/imgs/P000693.jpg",0.7337679,0.6403497
"../data/imgs/P000687.jpg",0.3450263,0.33582038
"../data/imgs/P001599.jpg",0.6246108,0.22028153
"../data/imgs/P002090.jpg",0.8168182,0.19312826
"../data/imgs/P005927.jpg",0.18517116,0.4667041
"../data/imgs/P004387.jpg",0.9032305,0.4792344
"../data/imgs/P007856.jpg",0.5557306,0.76797074
"../data/imgs/P001770.jpg",0.48821834,0.5254479
"../data/imgs/P005516.jpg",0.71781623,0.62797415
"../data/imgs/P002279.jpg",0.24342823,0.49251384
"../data/imgs/P003167.jpg",0.5492228,0.5127906
"../data/imgs/P004608.jpg",0.07443087,0.22780003
"../data/imgs/P006779.jpg",0.5946345,0.48905948
"../data/imgs/P001016.jpg",0.5043774,0.46567887
"../data/imgs/P000308.jpg",0.35438627,0.55356264
"../data/imgs/P001002.jpg",0.17014988,0.44217238
"../data/imgs/P005264.jpg",0.7637483,0.77848864
"../data/imgs/P005502.jpg",0.52706045,0.69547325
"../data/imgs/P003173.jpg",0.763385,0.73437834
"../data/imgs/P008026.jpg",0.27469912,0.3993543
"../data/imgs/P001764.jpg",0.7005753,0.7655915
"../data/imgs/P002245.jpg",0.77328295,0.4523064
"../data/imgs/P004634.jpg",0.47051212,0.36681414
"../data/imgs/P001994.jpg",0.83534527,0.2163409
"../data/imgs/P000452.jpg",0.18993196,0.47180375
"../data/imgs/P006023.jpg",0.8738341,0.43128163
"../data/imgs/P006745.jpg",0.78057283,0.71396273
"../data/imgs/P000334.jpg",0.3923043,0.46675757
"../data/imgs/P002523.jpg",0.2637745,0.39060232
"../data/imgs/P006751.jpg",0.58254945,0.23564434
"../data/imgs/P000320.jpg",0.6056032,0.75880337
"../data/imgs/P006989.jpg",0.6318704,0.24030256
"../data/imgs/P001980.jpg",0.4030988,0.43106973
"../data/imgs/P000446.jpg",0.3423458,0.5431774
"../data/imgs/P001758.jpg",0.6804323,0.6474381
"../data/imgs/P006037.jpg",0.4794261,0.63163126
"../data/imgs/P002251.jpg",0.5079055,0.7664119
"../data/imgs/P004620.jpg",0.36505806,0.42916906
"../data/imgs/P006962.jpg",0.91082543,0.45678985
"../data/imgs/P006976.jpg",0.8255335,0.5293336
"../data/imgs/P004807.jpg",0.6947926,0.47098115
"../data/imgs/P000491.jpg",0.54279566,0.4152904
"../data/imgs/P003198.jpg",0.47095302,0.7453765
"../data/imgs/P002286.jpg",0.8202202,0.24320726
"../data/imgs/P003826.jpg",0.80516404,0.7529695
"../data/imgs/P004191.jpg",0.5766812,0.38526562
"../data/imgs/P007498.jpg",0.82426405,0.7088497
"../data/imgs/P006792.jpg",0.6363974,0.25942189
"../data/imgs/P001943.jpg",0.53752136,0.39815694
"../data/imgs/P000485.jpg",0.16881931,0.50671434
"../data/imgs/P006911.jpg",0.34436086,0.29684305
"../data/imgs/P001918.jpg",0.465432,0.27425107
"../data/imgs/P008096.jpg",0.9261706,0.39176962
"../data/imgs/P006905.jpg",0.3521412,0.3114863
"../data/imgs/P000384.jpg",0.16348201,0.5829365
"../data/imgs/P002593.jpg",0.35737243,0.35576504
"../data/imgs/P004684.jpg",0.14532875,0.5760246
"../data/imgs/P006093.jpg",0.34137896,0.35314348
"../data/imgs/P001930.jpg",0.26640588,0.5203343
"../data/imgs/P004848.jpg",0.48737374,0.53095174
"../data/imgs/P004690.jpg",0.1403463,0.50755465
"../data/imgs/P002587.jpg",0.23622324,0.7463047
"../data/imgs/P003841.jpg",0.874793,0.54836386
"../data/imgs/P000390.jpg",0.5859839,0.74989223
"../data/imgs/P006939.jpg",0.73803353,0.51244396
"../data/imgs/P001065.jpg",0.5179633,0.48845702
"../data/imgs/P003114.jpg",0.3891527,0.40980417
"../data/imgs/P005565.jpg",0.6594418,0.6779172
"../data/imgs/P001703.jpg",0.52567387,0.5351474
"../data/imgs/P008041.jpg",0.07783762,0.51167893
"../data/imgs/P001717.jpg",0.46701413,0.7572148
"../data/imgs/P006078.jpg",0.47516316,0.5267478
"../data/imgs/P008055.jpg",0.020975849,0.25665164
"../data/imgs/P000409.jpg",0.21578383,0.3407354
"../data/imgs/P005571.jpg",0.65403634,0.6423669
"../data/imgs/P002578.jpg",0.4636959,0.1955902
"../data/imgs/P005217.jpg",0.67051697,0.6352385
"../data/imgs/P003666.jpg",0.56385857,0.7423662
"../data/imgs/P001071.jpg",0.1274866,0.42378426
"../data/imgs/P002550.jpg",0.20113255,0.43192562
"../data/imgs/P003896.jpg",0.98682255,0.47081563
"../data/imgs/P000347.jpg",0.11778651,0.44272205
"../data/imgs/P007428.jpg",0.27459258,0.27344155
"../data/imgs/P006736.jpg",0.2191851,0.4230676
"../data/imgs/P001059.jpg",0.3820354,0.5013766
"../data/imgs/P006050.jpg",0.8978331,0.42765486
"../data/imgs/P000421.jpg",0.28240493,0.6048898
"../data/imgs/P003128.jpg",0.73572606,0.5017339
"../data/imgs/P004647.jpg",0.36006218,0.6668263
"../data/imgs/P005559.jpg",0.70867676,0.6189506
"../data/imgs/P004653.jpg",0.48270553,0.26548478
"../data/imgs/P002222.jpg",0.17328909,0.49113363
"../data/imgs/P006044.jpg",0.71462536,0.32517362
"../data/imgs/P008069.jpg",0.81963605,0.39214954
"../data/imgs/P000435.jpg",0.6988534,0.5218185
"../data/imgs/P000353.jpg",0.25202668,0.6700304
"../data/imgs/P006722.jpg",0.14798225,0.5190186
"../data/imgs/P002544.jpg",0.417946,0.2823374
"../data/imgs/P004135.jpg",0.74831605,0.25729847
"../data/imgs/P000804.jpg",0.6585696,0.6116048
"../data/imgs/P007819.jpg",0.5924135,0.23831326
"../data/imgs/P000810.jpg",0.0674365,0.56727844
"../data/imgs/P005968.jpg",0.80920386,0.68468124
"../data/imgs/P006291.jpg",0.82864785,0.45516354
"../data/imgs/P000838.jpg",0.27773052,0.5488164
"../data/imgs/P004486.jpg",0.56198233,0.23928134
"../data/imgs/P005798.jpg",0.7284206,0.80161804
"../data/imgs/P002791.jpg",0.17296718,0.52172494
"../data/imgs/P002949.jpg",0.6158028,0.43195727
"../data/imgs/P000186.jpg",0.7414547,0.53938454
"../data/imgs/P000192.jpg",0.37132698,0.55301255
"../data/imgs/P007825.jpg",0.66094816,0.71845394
"../data/imgs/P002785.jpg",0.77205104,0.43908045
"../data/imgs/P004492.jpg",0.27798775,0.46625453
"../data/imgs/P005954.jpg",0.63531494,0.30578154
"../data/imgs/P001501.jpg",0.5594846,0.5204025
"../data/imgs/P004479.jpg",0.121406585,0.49062514
"../data/imgs/P003316.jpg",0.56819624,0.591298
"../data/imgs/P003470.jpg",0.36766925,0.36672354
"../data/imgs/P001267.jpg",0.32405096,0.37858108
"../data/imgs/P007616.jpg",0.31913695,0.44925722
"../data/imgs/P000179.jpg",0.16553526,0.5941882
"../data/imgs/P007602.jpg",0.4776958,0.6052918
"../data/imgs/P003464.jpg",0.118630014,0.46633315
"../data/imgs/P005015.jpg",0.84517777,0.46116608
"../data/imgs/P005773.jpg",0.36717945,0.31629905
"../data/imgs/P003302.jpg",0.31267756,0.31189403
"../data/imgs/P008257.jpg",0.45846918,0.73496336
"../data/imgs/P001515.jpg",0.7317261,0.5311855
"../data/imgs/P002034.jpg",0.79853207,0.44369623
"../data/imgs/P000623.jpg",0.5704742,0.7586096
"../data/imgs/P006252.jpg",0.88878214,0.4618014
"../data/imgs/P006534.jpg",0.51693755,0.8099656
"../data/imgs/P000145.jpg",0.6332839,0.21977659
"../data/imgs/P002752.jpg",0.8565198,0.45647675
"../data/imgs/P003458.jpg",0.2879942,0.43790635
